Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-02-08 00:06,1.266,0.046,0,0,0,0,p
2017-02-08 00:12,1.188,0.036,0,0,0,0,p
2017-02-08 00:18,1.142,0.039,0,0,0,0,p
2017-02-08 00:24,1.083,0.046,0,0,0,0,p
2017-02-08 00:30,1.017,0.043,0,0,0,0,p
2017-02-08 00:36,0.945,0.039,0,0,0,0,p
2017-02-08 00:42,0.886,0.033,0,0,0,0,p
2017-02-08 00:48,0.801,0.046,0,0,0,0,p
2017-02-08 00:54,0.755,,1,0,0,0,p
2017-02-08 01:00,0.705,0.033,0,0,0,0,p
2017-02-08 01:06,0.646,0.036,0,0,0,0,p
2017-02-08 01:12,0.577,0.039,0,0,0,0,p
2017-02-08 01:18,0.531,0.039,0,0,0,0,p
2017-02-08 01:24,0.463,0.039,0,0,0,0,p
2017-02-08 01:30,0.400,0.026,0,0,0,0,p
2017-02-08 01:36,0.358,0.036,0,0,0,0,p
2017-02-08 01:42,0.299,0.036,0,0,0,0,p
2017-02-08 01:48,0.246,0.046,1,0,0,0,p
2017-02-08 01:54,0.187,0.036,0,0,0,0,p
2017-02-08 02:00,0.125,0.039,0,0,0,0,p
2017-02-08 02:06,0.092,0.036,0,0,0,0,p
2017-02-08 02:12,0.043,0.030,0,0,0,0,p
2017-02-08 02:18,0.016,0.026,1,0,0,0,p
2017-02-08 02:24,-0.036,0.026,0,0,0,0,p
2017-02-08 02:30,-0.056,0.030,1,0,0,0,p
2017-02-08 02:36,-0.135,0.030,0,0,0,0,p
2017-02-08 02:42,-0.144,0.039,1,0,0,0,p
2017-02-08 02:48,-0.200,0.026,0,0,0,0,p
2017-02-08 02:54,-0.240,0.030,0,0,0,0,p
2017-02-08 03:00,-0.226,0.043,0,0,0,0,p
2017-02-08 03:06,-0.246,0.030,1,0,0,0,p
2017-02-08 03:12,-0.276,0.030,0,0,0,0,p
2017-02-08 03:18,-0.262,0.036,0,0,0,0,p
2017-02-08 03:24,-0.299,0.030,0,0,0,0,p
2017-02-08 03:30,-0.285,0.033,0,0,0,0,p
2017-02-08 03:36,-0.312,0.033,1,0,0,0,p
2017-02-08 03:42,-0.299,0.036,0,0,0,0,p
2017-02-08 03:48,-0.308,0.043,0,0,0,0,p
2017-02-08 03:54,-0.282,0.043,0,0,0,0,p
2017-02-08 04:00,-0.266,0.030,0,0,0,0,p
2017-02-08 04:06,-0.259,0.049,0,0,0,0,p
2017-02-08 04:12,-0.256,0.033,0,0,0,0,p
2017-02-08 04:18,-0.207,0.039,0,0,0,0,p
2017-02-08 04:24,-0.217,0.046,0,0,0,0,p
2017-02-08 04:30,-0.171,0.039,1,0,0,0,p
2017-02-08 04:36,-0.141,0.039,0,0,0,0,p
2017-02-08 04:42,-0.115,0.039,0,0,0,0,p
2017-02-08 04:48,-0.092,0.033,0,0,0,0,p
2017-02-08 04:54,-0.023,0.039,0,0,0,0,p
2017-02-08 05:00,-0.007,0.039,1,0,0,0,p
2017-02-08 05:06,0.072,0.043,0,0,0,0,p
2017-02-08 05:12,0.108,0.039,0,0,0,0,p
2017-02-08 05:18,0.171,0.036,1,0,0,0,p
2017-02-08 05:24,0.213,0.036,1,0,0,0,p
2017-02-08 05:30,0.289,0.033,0,0,0,0,p
2017-02-08 05:36,0.348,0.046,0,0,0,0,p
2017-02-08 05:42,0.407,0.043,1,0,0,0,p
2017-02-08 05:48,0.476,0.036,0,0,0,0,p
2017-02-08 05:54,0.512,0.033,0,0,0,0,p
2017-02-08 06:00,0.630,0.039,0,0,0,0,p
2017-02-08 06:06,0.686,0.046,0,0,0,0,p
2017-02-08 06:12,0.745,0.039,0,0,0,0,p
2017-02-08 06:18,0.833,0.046,0,0,0,0,p
2017-02-08 06:24,0.932,0.046,0,0,0,0,p
2017-02-08 06:30,0.994,0.039,1,0,0,0,p
2017-02-08 06:36,1.096,0.043,0,0,0,0,p
2017-02-08 06:42,1.155,0.059,0,0,0,0,p
2017-02-08 06:48,1.243,0.049,0,0,0,0,p
2017-02-08 06:54,1.329,0.049,1,0,0,0,p
2017-02-08 07:00,1.394,0.049,0,0,0,0,p
2017-02-08 07:06,1.503,0.036,0,0,0,0,p
2017-02-08 07:12,1.562,0.059,0,0,0,0,p
2017-02-08 07:18,1.660,0.052,0,0,0,0,p
2017-02-08 07:24,1.719,0.046,0,0,0,0,p
2017-02-08 07:30,1.801,0.043,1,0,0,0,p
2017-02-08 07:36,1.864,0.062,0,0,0,0,p
2017-02-08 07:42,1.969,0.049,0,0,0,0,p
2017-02-08 07:48,1.998,0.052,0,0,0,0,p
2017-02-08 07:54,2.080,0.052,1,0,0,0,p
2017-02-08 08:00,2.149,0.049,0,0,0,0,p
2017-02-08 08:06,2.221,0.043,1,0,0,0,p
2017-02-08 08:12,2.254,0.059,0,0,0,0,p
2017-02-08 08:18,2.349,0.043,0,0,0,0,p
2017-02-08 08:24,2.438,0.046,0,0,0,0,p
2017-02-08 08:30,2.480,0.052,1,0,0,0,p
2017-02-08 08:36,2.523,0.066,0,0,0,0,p
2017-02-08 08:42,2.575,0.062,0,0,0,0,p
2017-02-08 08:48,2.615,0.046,1,0,0,0,p
2017-02-08 08:54,2.641,0.049,0,0,0,0,p
2017-02-08 09:00,2.720,0.062,0,0,0,0,p
2017-02-08 09:06,2.753,0.052,0,0,0,0,p
2017-02-08 09:12,2.776,0.049,0,0,0,0,p
2017-02-08 09:18,2.802,0.052,0,0,0,0,p
2017-02-08 09:24,2.848,0.056,0,0,0,0,p
2017-02-08 09:30,2.887,0.059,0,0,0,0,p
2017-02-08 09:36,2.913,0.046,0,0,0,0,p
2017-02-08 09:42,2.933,0.062,0,0,0,0,p
2017-02-08 09:48,2.966,0.056,0,0,0,0,p
2017-02-08 09:54,2.959,0.046,0,0,0,0,p
2017-02-08 10:00,2.982,0.036,1,0,0,0,p
2017-02-08 10:06,2.995,0.043,1,0,0,0,p
2017-02-08 10:12,2.989,0.056,0,0,0,0,p
2017-02-08 10:18,2.979,0.039,0,0,0,0,p
2017-02-08 10:24,2.982,0.046,1,0,0,0,p
2017-02-08 10:30,2.969,0.056,0,0,0,0,p
2017-02-08 10:36,2.940,0.059,1,0,0,0,p
2017-02-08 10:42,2.927,0.056,0,0,0,0,p
2017-02-08 10:48,2.907,0.052,0,0,0,0,p
2017-02-08 10:54,2.881,0.049,0,0,0,0,p
2017-02-08 11:00,2.835,0.046,0,0,0,0,p
2017-02-08 11:06,2.805,0.046,0,0,0,0,p
2017-02-08 11:12,2.792,0.056,1,0,0,0,p
2017-02-08 11:18,2.740,0.039,0,0,0,0,p
2017-02-08 11:24,2.713,0.049,0,0,0,0,p
2017-02-08 11:30,2.664,0.059,0,0,0,0,p
2017-02-08 11:36,2.628,,1,0,0,0,p
2017-02-08 11:42,2.572,0.046,0,0,0,0,p
2017-02-08 11:48,2.503,,1,0,0,0,p
2017-02-08 11:54,2.441,0.062,1,0,0,0,p
2017-02-08 12:00,2.395,0.056,1,0,0,0,p
2017-02-08 12:06,2.326,0.056,0,0,0,0,p
2017-02-08 12:12,2.244,0.056,0,0,0,0,p
2017-02-08 12:18,2.188,0.059,0,0,0,0,p
2017-02-08 12:24,2.123,0.066,0,0,0,0,p
2017-02-08 12:30,2.047,0.046,0,0,0,0,p
2017-02-08 12:36,1.998,0.049,0,0,0,0,p
2017-02-08 12:42,1.929,0.043,0,0,0,0,p
2017-02-08 12:48,1.860,0.059,0,0,0,0,p
2017-02-08 12:54,1.795,0.052,0,0,0,0,p
2017-02-08 13:00,1.703,0.056,0,0,0,0,p
2017-02-08 13:06,1.581,0.056,0,0,0,0,p
2017-02-08 13:12,1.558,0.049,1,0,0,0,p
2017-02-08 13:18,1.457,0.072,0,0,0,0,p
2017-02-08 13:24,1.381,0.052,1,0,0,0,p
2017-02-08 13:30,1.316,0.069,1,0,0,0,p
2017-02-08 13:36,1.230,0.059,1,0,0,0,p
2017-02-08 13:42,1.138,0.056,0,0,0,0,p
2017-02-08 13:48,1.096,0.059,1,0,0,0,p
2017-02-08 13:54,1.014,0.052,0,0,0,0,p
2017-02-08 14:00,0.951,0.062,0,0,0,0,p
2017-02-08 14:06,0.883,0.079,0,0,0,0,p
2017-02-08 14:12,0.823,0.059,0,0,0,0,p
2017-02-08 14:18,0.735,0.072,0,0,0,0,p
2017-02-08 14:24,0.676,0.052,0,0,0,0,p
2017-02-08 14:30,0.610,0.062,1,0,0,0,p
2017-02-08 14:36,0.548,0.059,0,0,0,0,p
2017-02-08 14:42,0.469,0.056,0,0,0,0,p
2017-02-08 14:48,0.423,0.062,0,0,0,0,p
2017-02-08 14:54,0.397,0.049,0,0,0,0,p
2017-02-08 15:00,0.335,0.049,0,0,0,0,p
2017-02-08 15:06,0.262,0.049,0,0,0,0,p
2017-02-08 15:12,0.220,0.049,0,0,0,0,p
2017-02-08 15:18,0.148,0.056,0,0,0,0,p
2017-02-08 15:24,0.115,0.049,0,0,0,0,p
2017-02-08 15:30,0.085,0.046,1,0,0,0,p
2017-02-08 15:36,0.046,0.046,0,0,0,0,p
2017-02-08 15:42,0.003,0.066,0,0,0,0,p
2017-02-08 15:48,0.007,0.059,0,0,0,0,p
2017-02-08 15:54,-0.046,0.052,1,0,0,0,p
2017-02-08 16:00,-0.046,0.052,1,0,0,0,p
2017-02-08 16:06,-0.056,0.052,0,0,0,0,p
2017-02-08 16:12,-0.056,0.052,0,0,0,0,p
2017-02-08 16:18,-0.062,0.052,1,0,0,0,p
2017-02-08 16:24,-0.089,0.062,0,0,0,0,p
2017-02-08 16:30,-0.112,0.049,0,0,0,0,p
2017-02-08 16:36,-0.092,0.052,0,0,0,0,p
2017-02-08 16:42,-0.098,0.049,0,0,0,0,p
2017-02-08 16:48,-0.079,0.066,0,0,0,0,p
2017-02-08 16:54,-0.082,0.056,0,0,0,0,p
2017-02-08 17:00,-0.049,0.052,0,0,0,0,p
2017-02-08 17:06,-0.010,0.056,1,0,0,0,p
2017-02-08 17:12,-0.020,0.056,1,0,0,0,p
2017-02-08 17:18,0.033,0.046,0,0,0,0,p
2017-02-08 17:24,0.066,0.049,1,0,0,0,p
2017-02-08 17:30,0.092,0.046,0,0,0,0,p
2017-02-08 17:36,0.128,0.049,0,0,0,0,p
2017-02-08 17:42,0.148,0.039,0,0,0,0,p
2017-02-08 17:48,0.197,0.052,0,0,0,0,p
2017-02-08 17:54,0.230,0.056,1,0,0,0,p
2017-02-08 18:00,0.246,0.049,0,0,0,0,p
2017-02-08 18:06,0.292,0.046,0,0,0,0,p
2017-02-08 18:12,0.361,0.059,0,0,0,0,p
2017-02-08 18:18,0.410,0.066,0,0,0,0,p
2017-02-08 18:24,0.449,0.049,0,0,0,0,p
2017-02-08 18:30,0.525,0.043,0,0,0,0,p
2017-02-08 18:36,0.581,0.049,0,0,0,0,p
2017-02-08 18:42,0.623,0.052,0,0,0,0,p
2017-02-08 18:48,0.709,0.059,0,0,0,0,p
2017-02-08 18:54,0.758,0.049,1,0,0,0,p
2017-02-08 19:00,0.820,0.036,0,0,0,0,p
2017-02-08 19:06,0.850,0.059,0,0,0,0,p
2017-02-08 19:12,0.928,0.059,0,0,0,0,p
2017-02-08 19:18,1.001,0.043,0,0,0,0,p
2017-02-08 19:24,1.063,0.043,1,0,0,0,p
2017-02-08 19:30,1.168,0.066,0,0,0,0,p
2017-02-08 19:36,1.230,0.036,1,0,0,0,p
2017-02-08 19:42,1.322,0.062,0,0,0,0,p
2017-02-08 19:48,1.358,0.052,1,0,0,0,p
2017-02-08 19:54,1.424,0.062,0,0,0,0,p
2017-02-08 20:00,1.519,0.049,1,0,0,0,p
2017-02-08 20:06,1.562,0.046,1,0,0,0,p
2017-02-08 20:12,1.611,0.056,0,0,0,0,p
2017-02-08 20:18,1.670,0.043,1,0,0,0,p
2017-02-08 20:24,1.739,0.062,0,0,0,0,p
2017-02-08 20:30,1.791,0.049,0,0,0,0,p
2017-02-08 20:36,1.850,0.049,0,0,0,0,p
2017-02-08 20:42,1.942,0.059,1,0,0,0,p
2017-02-08 20:48,1.998,0.043,0,0,0,0,p
2017-02-08 20:54,2.044,0.036,0,0,0,0,p
2017-02-08 21:00,2.090,0.056,0,0,0,0,p
2017-02-08 21:06,2.142,0.052,0,0,0,0,p
2017-02-08 21:12,2.185,0.056,0,0,0,0,p
2017-02-08 21:18,2.198,0.046,0,0,0,0,p
2017-02-08 21:24,2.231,0.049,1,0,0,0,p
2017-02-08 21:30,2.260,0.062,0,0,0,0,p
2017-02-08 21:36,2.300,0.046,0,0,0,0,p
2017-02-08 21:42,2.333,0.056,0,0,0,0,p
2017-02-08 21:48,2.365,0.052,0,0,0,0,p
2017-02-08 21:54,2.382,0.049,0,0,0,0,p
2017-02-08 22:00,2.448,0.052,0,0,0,0,p
2017-02-08 22:06,2.428,0.052,1,0,0,0,p
2017-02-08 22:12,2.434,0.052,0,0,0,0,p
2017-02-08 22:18,2.434,0.043,1,0,0,0,p
2017-02-08 22:24,2.421,0.072,0,0,0,0,p
2017-02-08 22:30,2.444,0.049,1,0,0,0,p
2017-02-08 22:36,2.474,0.046,0,0,0,0,p
2017-02-08 22:42,2.448,0.052,1,0,0,0,p
2017-02-08 22:48,2.448,0.049,0,0,0,0,p
2017-02-08 22:54,2.441,0.056,0,0,0,0,p
2017-02-08 23:00,2.425,0.056,0,0,0,0,p
2017-02-08 23:06,2.425,0.043,1,0,0,0,p
2017-02-08 23:12,2.421,0.052,0,0,0,0,p
2017-02-08 23:18,2.372,0.056,1,0,0,0,p
2017-02-08 23:24,2.359,0.052,0,0,0,0,p
2017-02-08 23:30,2.303,0.069,0,0,0,0,p
2017-02-08 23:36,2.267,0.062,0,0,0,0,p
2017-02-08 23:42,2.224,0.069,0,0,0,0,p
2017-02-08 23:48,2.192,0.062,0,0,0,0,p
2017-02-08 23:54,2.139,0.066,0,0,0,0,p
2017-02-09 00:00,2.067,0.049,0,0,0,0,p
2017-02-09 00:06,2.054,0.049,0,0,0,0,p
2017-02-09 00:12,1.962,0.059,0,0,0,0,p
2017-02-09 00:18,1.923,0.052,0,0,0,0,p
2017-02-09 00:24,1.873,0.043,0,0,0,0,p
2017-02-09 00:30,1.844,0.062,0,0,0,0,p
2017-02-09 00:36,1.762,0.056,0,0,0,0,p
2017-02-09 00:42,1.716,0.049,1,0,0,0,p
2017-02-09 00:48,1.585,0.072,0,0,0,0,p
2017-02-09 00:54,1.568,0.049,1,0,0,0,p
2017-02-09 01:00,1.526,0.059,1,0,0,0,p
2017-02-09 01:06,1.414,0.079,0,0,0,0,p
2017-02-09 01:12,1.335,0.052,1,0,0,0,p
2017-02-09 01:18,1.237,0.059,0,0,0,0,p
2017-02-09 01:24,1.198,0.075,0,0,0,0,p
2017-02-09 01:30,1.099,0.059,0,0,0,0,p
2017-02-09 01:36,1.056,0.079,0,0,0,0,p
2017-02-09 01:42,0.968,0.059,0,0,0,0,p
2017-02-09 01:48,0.883,0.066,1,0,0,0,p
2017-02-09 01:54,0.801,0.059,0,0,0,0,p
2017-02-09 02:00,0.751,0.066,0,0,0,0,p
2017-02-09 02:06,0.646,0.066,1,0,0,0,p
2017-02-09 02:12,0.607,0.062,0,0,0,0,p
2017-02-09 02:18,0.548,0.066,1,0,0,0,p
2017-02-09 02:24,0.502,0.056,1,0,0,0,p
2017-02-09 02:30,0.469,0.056,0,0,0,0,p
2017-02-09 02:36,0.348,0.069,1,0,0,0,p
2017-02-09 02:42,0.305,0.049,1,0,0,0,p
2017-02-09 02:48,0.243,0.075,1,0,0,0,p
2017-02-09 02:54,0.190,0.049,1,0,0,0,p
2017-02-09 03:00,0.164,0.056,1,0,0,0,p
2017-02-09 03:06,0.164,0.059,1,0,0,0,p
2017-02-09 03:12,0.141,0.056,1,0,0,0,p
2017-02-09 03:18,0.066,0.069,0,0,0,0,p
2017-02-09 03:24,0.059,0.056,1,0,0,0,p
2017-02-09 03:30,0.003,0.059,1,0,0,0,p
2017-02-09 03:36,-0.052,0.069,0,0,0,0,p
2017-02-09 03:42,-0.125,0.056,0,0,0,0,p
2017-02-09 03:48,-0.200,0.062,1,0,0,0,p
2017-02-09 03:54,-0.240,0.056,0,0,0,0,p
2017-02-09 04:00,-0.269,0.056,1,0,0,0,p
2017-02-09 04:06,-0.299,0.079,0,0,0,0,p
2017-02-09 04:12,-0.305,0.059,0,0,0,0,p
2017-02-09 04:18,-0.335,0.059,0,0,0,0,p
2017-02-09 04:24,-0.318,0.056,0,0,0,0,p
2017-02-09 04:30,-0.341,0.066,1,0,0,0,p
2017-02-09 04:36,-0.322,0.056,0,0,0,0,p
2017-02-09 04:42,-0.325,0.069,1,0,0,0,p
2017-02-09 04:48,-0.269,0.056,0,0,0,0,p
2017-02-09 04:54,-0.180,0.075,0,0,0,0,p
2017-02-09 05:00,-0.256,0.079,0,0,0,0,p
2017-02-09 05:06,-0.223,0.082,1,0,0,0,p
2017-02-09 05:12,-0.325,0.102,1,0,0,0,p
2017-02-09 05:18,-0.259,0.082,1,0,0,0,p
2017-02-09 05:24,-0.233,0.082,1,0,0,0,p
2017-02-09 05:30,-0.197,0.075,1,0,0,0,p
2017-02-09 05:36,-0.128,0.066,1,0,0,0,p
2017-02-09 05:42,-0.089,0.082,0,0,0,0,p
2017-02-09 05:48,-0.010,0.075,1,0,0,0,p
2017-02-09 05:54,0.095,0.072,1,0,0,0,p
2017-02-09 06:00,0.020,0.075,1,0,0,0,p
2017-02-09 06:06,0.135,0.069,1,0,0,0,p
2017-02-09 06:12,0.128,0.108,0,0,0,0,p
2017-02-09 06:18,0.194,0.079,1,0,0,0,p
2017-02-09 06:24,0.249,0.082,1,0,0,0,p
2017-02-09 06:30,0.341,0.075,0,0,0,0,p
2017-02-09 06:36,0.413,0.085,1,0,0,0,p
2017-02-09 06:42,0.479,0.089,0,0,0,0,p
2017-02-09 06:48,0.568,0.095,0,0,0,0,p
2017-02-09 06:54,0.659,0.072,1,0,0,0,p
2017-02-09 07:00,0.719,0.082,1,0,0,0,p
2017-02-09 07:06,0.787,0.082,1,0,0,0,p
2017-02-09 07:12,0.899,0.092,0,0,0,0,p
2017-02-09 07:18,0.988,0.085,0,0,0,0,p
2017-02-09 07:24,1.050,0.092,1,0,0,0,p
2017-02-09 07:30,1.178,0.082,1,0,0,0,p
2017-02-09 07:36,1.266,0.095,1,0,0,0,p
2017-02-09 07:42,1.329,0.089,0,0,0,0,p
2017-02-09 07:48,1.407,0.082,1,0,0,0,p
2017-02-09 07:54,1.450,0.108,1,0,0,0,p
2017-02-09 08:00,1.598,0.089,0,0,0,0,p
2017-02-09 08:06,1.703,0.066,1,0,0,0,p
2017-02-09 08:12,1.736,0.079,1,0,0,0,p
2017-02-09 08:18,1.801,0.092,1,0,0,0,p
2017-02-09 08:24,1.913,0.108,0,0,0,0,p
2017-02-09 08:30,1.949,0.108,1,0,0,0,p
2017-02-09 08:36,2.087,0.098,1,0,0,0,p
2017-02-09 08:42,2.175,0.102,0,0,0,0,p
2017-02-09 08:48,2.241,0.085,1,0,0,0,p
2017-02-09 08:54,2.329,0.072,0,0,0,0,p
2017-02-09 09:00,2.388,0.062,1,0,0,0,p
2017-02-09 09:06,2.467,0.066,1,0,0,0,p
2017-02-09 09:12,2.543,0.092,1,0,0,0,p
2017-02-09 09:18,2.654,0.079,1,0,0,0,p
2017-02-09 09:24,2.690,0.082,1,0,0,0,p
2017-02-09 09:30,2.743,0.075,1,0,0,0,p
2017-02-09 09:36,2.822,0.069,0,0,0,0,p
2017-02-09 09:42,2.877,0.079,1,0,0,0,p
2017-02-09 09:48,2.930,0.082,0,0,0,0,p
2017-02-09 09:54,2.940,0.089,0,0,0,0,p
2017-02-09 10:00,2.995,0.072,1,0,0,0,p
2017-02-09 10:06,3.061,0.072,1,0,0,0,p
2017-02-09 10:12,3.104,0.079,1,0,0,0,p
2017-02-09 10:18,3.114,0.079,0,0,0,0,p
2017-02-09 10:24,3.159,0.069,0,0,0,0,p
2017-02-09 10:30,3.173,0.066,1,0,0,0,p
2017-02-09 10:36,3.209,0.079,1,0,0,0,p
2017-02-09 10:42,3.258,0.056,1,0,0,0,p
2017-02-09 10:48,3.222,0.075,1,0,0,0,p
2017-02-09 10:54,3.245,0.066,1,0,0,0,p
2017-02-09 11:00,3.274,0.069,0,0,0,0,p
2017-02-09 11:06,3.281,0.072,0,0,0,0,p
2017-02-09 11:12,3.225,0.079,0,0,0,0,p
2017-02-09 11:18,3.241,0.066,1,0,0,0,p
2017-02-09 11:24,3.271,0.062,0,0,0,0,p
2017-02-09 11:30,3.294,0.072,1,0,0,0,p
2017-02-09 11:36,3.225,0.066,1,0,0,0,p
2017-02-09 11:42,3.173,0.062,0,0,0,0,p
2017-02-09 11:48,3.192,0.069,1,0,0,0,p
2017-02-09 11:54,3.159,0.089,0,0,0,0,p
2017-02-09 12:00,3.110,0.082,0,0,0,0,p
2017-02-09 12:06,3.061,0.062,1,0,0,0,p
2017-02-09 12:12,3.028,0.072,1,0,0,0,p
2017-02-09 12:18,2.943,0.079,0,0,0,0,p
2017-02-09 12:24,2.910,0.089,1,0,0,0,p
2017-02-09 12:30,2.838,0.066,0,0,0,0,p
2017-02-09 12:36,2.808,0.069,0,0,0,0,p
2017-02-09 12:42,2.772,0.089,0,0,0,0,p
2017-02-09 12:48,2.674,0.075,1,0,0,0,p
2017-02-09 12:54,2.612,0.069,1,0,0,0,p
2017-02-09 13:00,2.543,0.072,0,0,0,0,p
2017-02-09 13:06,2.490,0.056,0,0,0,0,p
2017-02-09 13:12,2.428,0.079,0,0,0,0,p
2017-02-09 13:18,2.329,0.049,1,0,0,0,p
2017-02-09 13:24,2.303,0.056,1,0,0,0,p
2017-02-09 13:30,2.175,0.069,0,0,0,0,p
2017-02-09 13:36,2.119,0.062,1,0,0,0,p
2017-02-09 13:42,2.021,0.092,0,0,0,0,p
2017-02-09 13:48,1.946,0.069,1,0,0,0,p
2017-02-09 13:54,1.870,0.066,1,0,0,0,p
2017-02-09 14:00,1.811,0.059,1,0,0,0,p
2017-02-09 14:06,1.772,0.059,0,0,0,0,p
2017-02-09 14:12,1.621,0.089,0,0,0,0,p
2017-02-09 14:18,1.552,0.089,0,0,0,0,p
2017-02-09 14:24,1.453,0.085,0,0,0,0,p
2017-02-09 14:30,1.309,0.085,1,0,0,0,p
2017-02-09 14:36,1.260,0.092,0,0,0,0,p
2017-02-09 14:42,1.148,0.089,0,0,0,0,p
2017-02-09 14:48,1.060,0.082,0,0,0,0,p
2017-02-09 14:54,0.988,0.082,0,0,0,0,p
2017-02-09 15:00,0.935,0.085,0,0,0,0,p
2017-02-09 15:06,0.846,0.085,0,0,0,0,p
2017-02-09 15:12,0.817,0.066,0,0,0,0,p
2017-02-09 15:18,0.741,0.062,1,0,0,0,p
2017-02-09 15:24,0.676,0.079,1,0,0,0,p
2017-02-09 15:30,0.581,0.079,0,0,0,0,p
2017-02-09 15:36,0.505,0.066,1,0,0,0,p
2017-02-09 15:42,0.466,0.072,0,0,0,0,p
2017-02-09 15:48,0.417,0.075,0,0,0,0,p
2017-02-09 15:54,0.335,0.059,1,0,0,0,p
2017-02-09 16:00,0.289,0.059,1,0,0,0,p
2017-02-09 16:06,0.259,0.072,1,0,0,0,p
2017-02-09 16:12,0.200,0.066,0,0,0,0,p
2017-02-09 16:18,0.121,0.075,0,0,0,0,p
2017-02-09 16:24,0.112,0.072,1,0,0,0,p
2017-02-09 16:30,0.030,0.062,1,0,0,0,p
2017-02-09 16:36,0.003,0.072,0,0,0,0,p
2017-02-09 16:42,-0.030,0.066,0,0,0,0,p
2017-02-09 16:48,-0.049,0.066,0,0,0,0,p
2017-02-09 16:54,-0.069,,1,0,0,0,p
2017-02-09 17:00,-0.069,0.072,0,0,0,0,p
2017-02-09 17:06,-0.112,0.069,1,0,0,0,p
2017-02-09 17:12,-0.125,0.075,0,0,0,0,p
2017-02-09 17:18,-0.125,0.082,1,0,0,0,p
2017-02-09 17:24,-0.108,0.075,0,0,0,0,p
2017-02-09 17:30,-0.148,0.102,1,0,0,0,p
2017-02-09 17:36,-0.118,0.092,1,0,0,0,p
2017-02-09 17:42,-0.118,0.069,0,0,0,0,p
2017-02-09 17:48,-0.121,0.095,1,0,0,0,p
2017-02-09 17:54,-0.089,0.082,0,0,0,0,p
2017-02-09 18:00,-0.098,0.079,0,0,0,0,p
2017-02-09 18:06,-0.069,0.079,0,0,0,0,p
2017-02-09 18:12,-0.089,0.085,1,0,0,0,p
2017-02-09 18:18,-0.026,0.105,1,0,0,0,p
2017-02-09 18:24,0.000,0.108,1,0,0,0,p
2017-02-09 18:30,-0.010,0.098,0,0,0,0,p
2017-02-09 18:36,0.036,0.085,1,0,0,0,p
2017-02-09 18:42,0.118,0.085,1,0,0,0,p
2017-02-09 18:48,0.135,0.098,1,0,0,0,p
2017-02-09 18:54,0.203,0.092,0,0,0,0,p
2017-02-09 19:00,0.262,0.108,0,0,0,0,p
2017-02-09 19:06,0.364,0.085,1,0,0,0,p
2017-02-09 19:12,0.390,0.095,1,0,0,0,p
2017-02-09 19:18,0.440,0.085,1,0,0,0,p
2017-02-09 19:24,0.571,0.082,1,0,0,0,p
2017-02-09 19:30,0.604,0.098,0,0,0,0,p
2017-02-09 19:36,0.692,0.082,0,0,0,0,p
2017-02-09 19:42,0.794,0.085,0,0,0,0,p
2017-02-09 19:48,0.837,0.092,1,0,0,0,p
2017-02-09 19:54,0.928,0.095,1,0,0,0,p
2017-02-09 20:00,1.014,0.089,1,0,0,0,p
2017-02-09 20:06,1.083,0.102,1,0,0,0,p
2017-02-09 20:12,1.165,0.115,1,0,0,0,p
2017-02-09 20:18,1.237,0.098,1,0,0,0,p
2017-02-09 20:24,1.339,0.089,0,0,0,0,p
2017-02-09 20:30,1.375,0.112,1,0,0,0,p
2017-02-09 20:36,1.483,0.108,1,0,0,0,p
2017-02-09 20:42,1.473,0.102,1,0,0,0,p
2017-02-09 20:48,1.663,0.131,1,0,0,0,p
2017-02-09 20:54,1.696,0.112,1,0,0,0,p
2017-02-09 21:00,1.722,0.141,1,0,0,0,p
2017-02-09 21:06,1.854,0.105,1,0,0,0,p
2017-02-09 21:12,1.923,0.121,1,0,0,0,p
2017-02-09 21:18,1.985,0.102,1,0,0,0,p
2017-02-09 21:24,2.014,0.102,1,0,0,0,p
2017-02-09 21:30,2.090,0.089,1,0,0,0,p
2017-02-09 21:36,2.169,0.108,1,0,0,0,p
2017-02-09 21:42,2.254,0.098,1,0,0,0,p
2017-02-09 21:48,2.287,0.112,0,0,0,0,p
2017-02-09 21:54,2.343,0.092,1,0,0,0,p
2017-02-09 22:00,2.411,0.095,0,0,0,0,p
2017-02-09 22:06,2.464,0.098,1,0,0,0,p
2017-02-09 22:12,2.507,0.089,1,0,0,0,p
2017-02-09 22:18,2.598,0.108,0,0,0,0,p
2017-02-09 22:24,2.608,0.092,1,0,0,0,p
2017-02-09 22:30,2.671,0.112,1,0,0,0,p
2017-02-09 22:36,2.694,0.082,1,0,0,0,p
2017-02-09 22:42,2.684,0.092,0,0,0,0,p
2017-02-09 22:48,2.815,0.092,1,0,0,0,p
2017-02-09 22:54,2.838,0.095,1,0,0,0,p
2017-02-09 23:00,2.825,0.079,1,0,0,0,p
2017-02-09 23:06,2.825,0.118,1,0,0,0,p
2017-02-09 23:12,2.864,0.105,1,0,0,0,p
2017-02-09 23:18,2.884,0.082,0,0,0,0,p
2017-02-09 23:24,2.874,0.108,1,0,0,0,p
2017-02-09 23:30,2.877,0.082,1,0,0,0,p
2017-02-09 23:36,2.927,0.092,0,0,0,0,p
2017-02-09 23:42,2.884,0.108,1,0,0,0,p
2017-02-09 23:48,2.864,0.105,1,0,0,0,p
2017-02-09 23:54,2.815,0.095,1,0,0,0,p
